nim,nama_mhs,kode_mk,nama_mk,sks,nidn_dosen,nama_dosen,nohp_mhs
202000726,Eva Sihombing,SI096,Natural Language Processing,3,0100000033,"Dr. Marwata Wijayanti, S.T., M.Eng.",0856-5870-2070
202000375,Kiandra Dongoran,SI083,Audit Sistem Informasi,4,0100000049,"Bagiya Mahendra, S.Kom., M.Kom.",0813-8569-1463
202000029,Puji Tarihoran,SI030,Business Intelligence,2,0100000040,"Ir. Paris Fujiati, S.T., M.T.",0812-7810-8013
202000683,Galak Agustina,SI097,Arsitektur Microservices,3,0100000049,"Bagiya Mahendra, S.Kom., M.Kom.",0821-0604-6333
202000850,Harto Natsir,SI009,Aljabar Linear,2,0100000047,"Edison Sudiati, S.T., M.Eng.",0857-2192-8554
202000050,Atma Sihotang,SI002,Information Retrieval,3,0100000039,"Bakiadi Thamrin, S.Kom., M.Kom.",0851-8501-4294
202000403,Jinawi Hariyah,SI037,Desain API,4,0100000044,"Prof. Dr. Rosman Utama, M.Kom., Ph.D.",0852-2099-9347
202000981,Kartika Permadi,SI087,Virtual Reality,3,0100000033,"Dr. Marwata Wijayanti, S.T., M.Eng.",0811-8562-8843
202000637,Titin Zulaika,SI028,Software Testing,4,0100000002,"Bakidin Thamrin, S.Kom., M.Kom.",0822-5651-1810
202000994,Bakianto Usada,SI039,Kalkulus I,4,0100000005,"Yessi Hariyah, S.Si., M.Cs.",0813-1545-4470
202000792,Okta Saragih,SI093,Jaringan Komputer,4,0100000049,"Bagiya Mahendra, S.Kom., M.Kom.",0813-1946-7232
202000013,Hafshah Andriani,SI027,Penjaminan Mutu Software,3,0100000013,"Lukman Mulyani, S.T., M.Eng.",0858-9696-5328
202000707,Mutia Adriansyah,SI075,Interaksi Manusia dan Komputer,3,0100000016,"Bagya Yuliarti, S.T., M.T.",0813-9343-0107
202000122,Kamila Permata,SI001,Pengolahan Citra Digital,2,0100000004,"Dr. Syahrini Natsir, S.Kom., M.Kom.",0858-4005-0455
202000285,Pia Sitorus,SI045,Arsitektur Komputer,2,0100000022,"Raharja Farida, S.Kom., M.Kom.",0851-2873-3427
202000900,Mulyanto Hutapea,SI028,Software Testing,4,0100000002,"Bakidin Thamrin, S.Kom., M.Kom.",0857-8207-0015
202000439,Daliono Nababan,SI006,Pemrograman Web,2,0100000048,"Prof. Dr. Violet Farida, Ph.D.",0851-2299-9119
202000519,Zulfa Lailasari,SI079,Sistem Pendukung Keputusan,2,0100000030,"Gatra Palastri, S.Kom., M.Kom.",0857-5554-3987
202000716,Gantar Saptono,SI098,Audit Sistem Informasi,3,0100000013,"Lukman Mulyani, S.T., M.Eng.",0822-5046-1735
202000292,Cakrabuana Hasanah,SI009,Aljabar Linear,2,0100000047,"Edison Sudiati, S.T., M.Eng.",0853-7717-5355
202000074,Widya Latupono,SI070,Pemrograman Mikrokontroler,2,0100000026,"Dr. Oman Maryati, S.T., M.T.",0857-0033-0923
202000308,Mahesa Handayani,SI081,Cyber Security,3,0100000012,"Dr. Bakda Sihotang, S.T., M.Eng.",0856-6856-2185
202000629,Kunthara Anggriawan,SI013,Ethical Hacking,4,0100000029,"Ir. Satya Suartini, S.T., M.Eng.",0857-9500-5281
202000979,Gabriella Budiyanto,SI029,Audit Sistem Informasi,4,0100000046,"Prof. Dr. Galuh Dabukke, S.Si., M.Cs.",0823-0489-2673
202000670,Salimah Haryanto,SI044,Komputasi Paralel,4,0100000029,"Ir. Satya Suartini, S.T., M.Eng.",0853-1579-8123
202000902,Eko Tampubolon,SI079,Sistem Pendukung Keputusan,2,0100000030,"Gatra Palastri, S.Kom., M.Kom.",0812-9818-9847
202000632,Kemal Pradana,SI023,Keamanan Informasi,4,0100000002,"Bakidin Thamrin, S.Kom., M.Kom.",0822-8739-2855
202000368,Ulva Latupono,SI045,Arsitektur Komputer,2,0100000022,"Raharja Farida, S.Kom., M.Kom.",0821-8999-4043
202000779,Tira Santoso,SI097,Arsitektur Microservices,3,0100000049,"Bagiya Mahendra, S.Kom., M.Kom.",0853-5174-3280
202000250,Lutfan Fujiati,SI048,Web Development Lanjut,3,0100000005,"Yessi Hariyah, S.Si., M.Cs.",0857-4973-3484
202000349,Caturangga Yuniar,SI019,Basis Data,4,0100000012,"Dr. Bakda Sihotang, S.T., M.Eng.",0822-0745-1713
202000047,Yuni Puspita,SI047,Cyber Security,2,0100000011,"Dr. Bakianto Pangestu, S.Kom., M.Kom.",0858-5634-2160
202000398,Agnes Hastuti,SI010,Pemrograman Lintas Platform,3,0100000028,"Dr. Samsul Hutapea, S.Kom., M.MSI",0853-8317-1210
202000035,Prabawa Setiawan,SI008,Natural Language Processing,2,0100000026,"Dr. Oman Maryati, S.T., M.T.",0856-9091-6998
202000418,Safina Lestari,SI063,Computer Vision,4,0100000028,"Dr. Samsul Hutapea, S.Kom., M.MSI",0813-9593-9172
202000584,Salsabila Hutapea,SI074,Jaringan Syaraf Tiruan,4,0100000028,"Dr. Samsul Hutapea, S.Kom., M.MSI",0812-6518-2755
202000014,Irnanto Hassanah,SI083,Audit Sistem Informasi,4,0100000049,"Bagiya Mahendra, S.Kom., M.Kom.",0852-1012-2691
202000020,Muni Jailani,SI051,Matematika Diskrit,3,0100000016,"Bagya Yuliarti, S.T., M.T.",0812-1718-2278
202000585,Maryadi Wulandari,SI055,Digital Marketing,4,0100000008,"Prof. Dr. Emong Haryanto, Ph.D.",0821-9423-7333
202000966,Patricia Ardianto,SI071,Robotika Dasar,2,0100000005,"Yessi Hariyah, S.Si., M.Cs.",0812-6743-3800
202000061,Sabri Padmasari,SI010,Pemrograman Lintas Platform,3,0100000028,"Dr. Samsul Hutapea, S.Kom., M.MSI",0821-2870-8317
202000560,Ana Maryadi,SI050,Bioinformatika,2,0100000038,"Nardi Hassanah, S.T., M.Eng.",0857-6291-2799
202000735,Dono Saefullah,SI057,Data Mining,2,0100000004,"Dr. Syahrini Natsir, S.Kom., M.Kom.",0852-6153-9669
202000489,Emin Santoso,SI034,Statistika Probabilitas,3,0100000037,"Yance Handayani, Ph.D.",0853-9163-7562
202000046,Kayun Uyainah,SI100,DevOps Engineering,3,0100000025,"Zalindra Mandasari, S.Kom., M.T.",0851-9232-2602
202000713,Among Tamba,SI031,Metodologi Agile,3,0100000024,"Hardi Mandasari, S.Kom., M.Kom.",0858-0849-5880
202000491,Banawa Marbun,SI065,User Experience (UX) Design,3,0100000039,"Bakiadi Thamrin, S.Kom., M.Kom.",0812-7535-4083
202000274,Lulut Suwarno,SI089,Jaringan Syaraf Tiruan,3,0100000045,"Dewi Wastuti, S.Kom., M.MSI",0851-5180-1704
202000697,Tantri Prabowo,SI017,Struktur Data,4,0100000009,"Vinsen Firgantoro, S.Kom., M.MSI",0821-3977-6719
202000734,Ega Haryanto,SI028,Software Testing,4,0100000002,"Bakidin Thamrin, S.Kom., M.Kom.",0852-6963-9382
202000679,Prayoga Hasanah,SI025,Virtual Reality,3,0100000039,"Bakiadi Thamrin, S.Kom., M.Kom.",0851-4742-3122
202000584,Salsabila Hutapea,SI037,Desain API,4,0100000044,"Prof. Dr. Rosman Utama, M.Kom., Ph.D.",0812-6518-2755
202000315,Eva Laksita,SI075,Interaksi Manusia dan Komputer,3,0100000016,"Bagya Yuliarti, S.T., M.T.",0812-0158-1995
202000716,Gantar Saptono,SI048,Web Development Lanjut,3,0100000005,"Yessi Hariyah, S.Si., M.Cs.",0822-5046-1735
202000883,Clara Yuliarti,SI029,Audit Sistem Informasi,4,0100000046,"Prof. Dr. Galuh Dabukke, S.Si., M.Cs.",0857-5616-5565
202000022,Dagel Tamba,SI001,Pengolahan Citra Digital,2,0100000004,"Dr. Syahrini Natsir, S.Kom., M.Kom.",0851-5787-1331
202000403,Jinawi Hariyah,SI063,Computer Vision,4,0100000028,"Dr. Samsul Hutapea, S.Kom., M.MSI",0852-2099-9347
202000470,Oni Januar,SI049,PBO Lanjut,2,0100000031,"Langgeng Sinaga, M.Kom., Ph.D.",0856-4210-4478
202000777,Syahrini Puspita,SI021,Semantic Web,3,0100000035,"Tri Suartini, S.Kom., M.MSI",0851-6183-0671
202000343,Rusman Marbun,SI042,Kecerdasan Buatan,3,0100000028,"Dr. Samsul Hutapea, S.Kom., M.MSI",0813-7422-5790
202000009,Ibrani Pradipta,SI028,Software Testing,4,0100000002,"Bakidin Thamrin, S.Kom., M.Kom.",0857-4192-8327
202000165,Cahya Wulandari,SI082,Pengolahan Citra Digital,3,0100000017,"Harjaya Suwarno, S.Si., M.Cs.",0856-0034-3244
202000357,Saiful Ramadan,SI002,Information Retrieval,3,0100000039,"Bakiadi Thamrin, S.Kom., M.Kom.",0821-7454-5892
202000075,Wirda Nasyiah,SI064,Smart City,2,0100000010,"Dr. Langgeng Pangestu, S.Kom., M.Kom.",0813-7193-7452
202000218,Bakda Samosir,SI049,PBO Lanjut,2,0100000031,"Langgeng Sinaga, M.Kom., Ph.D.",0857-5188-4422
202000321,Gina Hutapea,SI033,Internet of Things (IoT),4,0100000026,"Dr. Oman Maryati, S.T., M.T.",0823-6924-5937
202000134,Jamal Nababan,SI051,Matematika Diskrit,3,0100000016,"Bagya Yuliarti, S.T., M.T.",0823-1604-8175
202000189,Galih Farida,SI037,Desain API,4,0100000044,"Prof. Dr. Rosman Utama, M.Kom., Ph.D.",0856-4738-3473
202000109,Ihsan Haryanto,SI059,Sistem Operasi,3,0100000034,"Lantar Samosir, S.Kom., M.T.",0811-3482-4771
202000551,Elvin Winarno,SI033,Internet of Things (IoT),4,0100000026,"Dr. Oman Maryati, S.T., M.T.",0853-2723-1843
202000189,Galih Farida,SI075,Interaksi Manusia dan Komputer,3,0100000016,"Bagya Yuliarti, S.T., M.T.",0856-4738-3473
202000063,Ismail Mandala,SI081,Cyber Security,3,0100000012,"Dr. Bakda Sihotang, S.T., M.Eng.",0851-8727-7434
202000192,Fitria Anggriawan,SI085,Semantic Web,3,0100000045,"Dewi Wastuti, S.Kom., M.MSI",0812-8141-2478
202000970,Ophelia Nuraini,SI074,Jaringan Syaraf Tiruan,4,0100000028,"Dr. Samsul Hutapea, S.Kom., M.MSI",0858-0771-1991
202000720,Wawan Hassanah,SI100,DevOps Engineering,3,0100000025,"Zalindra Mandasari, S.Kom., M.T.",0821-0768-1040
202000154,Galak Nainggolan,SI029,Audit Sistem Informasi,4,0100000046,"Prof. Dr. Galuh Dabukke, S.Si., M.Cs.",0858-5280-9885
202000809,Ulya Samosir,SI029,Audit Sistem Informasi,4,0100000046,"Prof. Dr. Galuh Dabukke, S.Si., M.Cs.",0851-0078-0686
202000316,Ratih Permadi,SI043,Manajemen Pengetahuan,3,0100000034,"Lantar Samosir, S.Kom., M.T.",0851-0466-1839
202000877,Shania Nainggolan,SI013,Ethical Hacking,4,0100000029,"Ir. Satya Suartini, S.T., M.Eng.",0853-0061-6756
202000072,Fitria Ramadan,SI002,Information Retrieval,3,0100000039,"Bakiadi Thamrin, S.Kom., M.Kom.",0851-5375-5646
202000586,Farhunnisa Wibowo,SI006,Pemrograman Web,2,0100000048,"Prof. Dr. Violet Farida, Ph.D.",0822-3333-9521
202000659,Karsana Nasyiah,SI054,Data Warehouse,4,0100000029,"Ir. Satya Suartini, S.T., M.Eng.",0851-8622-7837
202000860,Laswi Maryadi,SI087,Virtual Reality,3,0100000033,"Dr. Marwata Wijayanti, S.T., M.Eng.",0821-9325-0124
202000048,Ismail Simbolon,SI046,Arsitektur Microservices,2,0100000048,"Prof. Dr. Violet Farida, Ph.D.",0852-3375-4330
202000251,Nilam Melani,SI001,Pengolahan Citra Digital,2,0100000004,"Dr. Syahrini Natsir, S.Kom., M.Kom.",0821-4437-5758
202000653,Waluyo Hutagalung,SI098,Audit Sistem Informasi,3,0100000013,"Lukman Mulyani, S.T., M.Eng.",0813-7919-4096
202000570,Warsita Wibowo,SI053,Analisis Desain Sistem,2,0100000050,"Dr. Cahyanto Prakasa, S.Kom., M.T.",0858-2138-6589
202000523,Cecep Sihotang,SI033,Internet of Things (IoT),4,0100000026,"Dr. Oman Maryati, S.T., M.T.",0823-8112-8801
202000249,Taswir Situmorang,SI002,Information Retrieval,3,0100000039,"Bakiadi Thamrin, S.Kom., M.Kom.",0853-6527-8585
202000091,Darmana Tarihoran,SI050,Bioinformatika,2,0100000038,"Nardi Hassanah, S.T., M.Eng.",0811-0842-7109
202000403,Jinawi Hariyah,SI057,Data Mining,2,0100000004,"Dr. Syahrini Natsir, S.Kom., M.Kom.",0852-2099-9347
202000226,Gamani Nugroho,SI018,Algoritma dan Pemrograman,4,0100000031,"Langgeng Sinaga, M.Kom., Ph.D.",0812-8299-2299
202000632,Kemal Pradana,SI001,Pengolahan Citra Digital,2,0100000004,"Dr. Syahrini Natsir, S.Kom., M.Kom.",0822-8739-2855
202000289,Emil Dongoran,SI087,Virtual Reality,3,0100000033,"Dr. Marwata Wijayanti, S.T., M.Eng.",0858-8373-5403
202000343,Rusman Marbun,SI059,Sistem Operasi,3,0100000034,"Lantar Samosir, S.Kom., M.T.",0813-7422-5790
202000343,Rusman Marbun,SI097,Arsitektur Microservices,3,0100000049,"Bagiya Mahendra, S.Kom., M.Kom.",0813-7422-5790
202000898,Johan Wahyuni,SI073,Kalkulus II,3,0100000042,"Ir. Balijan Hutagalung, S.T., M.Eng.",0821-0347-7866
202000570,Warsita Wibowo,SI070,Pemrograman Mikrokontroler,2,0100000026,"Dr. Oman Maryati, S.T., M.T.",0858-2138-6589
202000462,Rafi Sudiati,SI042,Kecerdasan Buatan,3,0100000028,"Dr. Samsul Hutapea, S.Kom., M.MSI",0822-7170-9991
202000878,Margana Suartini,SI073,Kalkulus II,3,0100000042,"Ir. Balijan Hutagalung, S.T., M.Eng.",0852-7002-8427
202000882,Mahfud Hutasoit,SI024,E-Commerce Strategy,4,0100000008,"Prof. Dr. Emong Haryanto, Ph.D.",0811-0902-5590
202000090,Aisyah Budiyanto,SI022,Mobile Programming,4,0100000042,"Ir. Balijan Hutagalung, S.T., M.Eng.",0822-3524-0824
202000608,Jaya Mandasari,SI095,Game Development,4,0100000032,"Prof. Dr. Danang Hutapea, M.Kom., Ph.D.",0821-3472-2820
202000608,Jaya Mandasari,SI099,Reinforcement Learning,4,0100000025,"Zalindra Mandasari, S.Kom., M.T.",0821-3472-2820
202000434,Yance Nashiruddin,SI040,Logika Fuzzy,4,0100000018,"Ir. Nasab Hardiansyah, S.Si., M.Cs.",0856-3741-6089
202000172,Latika Pratiwi,SI051,Matematika Diskrit,3,0100000016,"Bagya Yuliarti, S.T., M.T.",0853-8355-2312
202000048,Ismail Simbolon,SI030,Business Intelligence,2,0100000040,"Ir. Paris Fujiati, S.T., M.T.",0852-3375-4330
202000430,Luwar Ramadan,SI086,DevOps Engineering,2,0100000039,"Bakiadi Thamrin, S.Kom., M.Kom.",0852-7418-6256
202000824,Bakiadi Fujiati,SI023,Keamanan Informasi,4,0100000002,"Bakidin Thamrin, S.Kom., M.Kom.",0821-8569-5579
202000817,Aditya Mandasari,SI002,Information Retrieval,3,0100000039,"Bakiadi Thamrin, S.Kom., M.Kom.",0813-5381-7933
202000906,Mila Hutasoit,SI089,Jaringan Syaraf Tiruan,3,0100000045,"Dewi Wastuti, S.Kom., M.MSI",0851-7342-5754
202000145,Rahmat Laksita,SI059,Sistem Operasi,3,0100000034,"Lantar Samosir, S.Kom., M.T.",0821-9502-4026
202000379,Cakrawangsa Rahayu,SI046,Arsitektur Microservices,2,0100000048,"Prof. Dr. Violet Farida, Ph.D.",0823-6481-4917
202000534,Kasusra Pudjiastuti,SI024,E-Commerce Strategy,4,0100000008,"Prof. Dr. Emong Haryanto, Ph.D.",0812-2908-7814
202000080,Adiarja Saptono,SI033,Internet of Things (IoT),4,0100000026,"Dr. Oman Maryati, S.T., M.T.",0857-7262-8498
202000474,Galar Permadi,SI060,Manajemen Basis Data Lanjut,2,0100000007,"Rina Najmudin, M.Kom., Ph.D.",0811-9010-0167
202000912,Umi Anggraini,SI004,Augmented Reality,4,0100000014,"Raden Palastri, S.Kom., M.MSI",0856-8570-0272
202000712,Aslijan Mustofa,SI077,E-Commerce Strategy,3,0100000036,"Dr. Simon Marbun, S.T., M.Eng.",0857-2727-8576
202000930,Omar Wastuti,SI057,Data Mining,2,0100000004,"Dr. Syahrini Natsir, S.Kom., M.Kom.",0851-2572-8703
202000118,Dian Prakasa,SI012,Deep Learning,4,0100000022,"Raharja Farida, S.Kom., M.Kom.",0856-5171-8702
202000821,Belinda Purwanti,SI045,Arsitektur Komputer,2,0100000022,"Raharja Farida, S.Kom., M.Kom.",0851-2411-2412
202000863,Rina Sihombing,SI021,Semantic Web,3,0100000035,"Tri Suartini, S.Kom., M.MSI",0853-0138-7592
202000232,Prakosa Firgantoro,SI092,Digital Marketing,4,0100000031,"Langgeng Sinaga, M.Kom., Ph.D.",0812-4732-1046
202000770,Ikin Kurniawan,SI071,Robotika Dasar,2,0100000005,"Yessi Hariyah, S.Si., M.Cs.",0812-2447-1746
202000007,Surya Firmansyah,SI024,E-Commerce Strategy,4,0100000008,"Prof. Dr. Emong Haryanto, Ph.D.",0823-9310-3413
202000194,Liman Wijayanti,SI056,Machine Learning,2,0100000025,"Zalindra Mandasari, S.Kom., M.T.",0851-8536-1530
202000718,Saiful Novitasari,SI022,Mobile Programming,4,0100000042,"Ir. Balijan Hutagalung, S.T., M.Eng.",0821-1780-7823
202000102,Indra Namaga,SI083,Audit Sistem Informasi,4,0100000049,"Bagiya Mahendra, S.Kom., M.Kom.",0853-8771-9065
202000815,Kajen Siregar,SI078,Cloud Computing,2,0100000007,"Rina Najmudin, M.Kom., Ph.D.",0823-0850-1657
202000743,Dartono Yolanda,SI085,Semantic Web,3,0100000045,"Dewi Wastuti, S.Kom., M.MSI",0823-1403-6965
202000176,Jati Saptono,SI009,Aljabar Linear,2,0100000047,"Edison Sudiati, S.T., M.Eng.",0812-4770-0541
202000362,Cahyo Yulianti,SI068,Grafika Komputer,2,0100000030,"Gatra Palastri, S.Kom., M.Kom.",0812-2938-7005
202000932,Oliva Suryono,SI063,Computer Vision,4,0100000028,"Dr. Samsul Hutapea, S.Kom., M.MSI",0851-1707-5877
202000741,Cornelia Suartini,SI001,Pengolahan Citra Digital,2,0100000004,"Dr. Syahrini Natsir, S.Kom., M.Kom.",0857-4651-9098
202000580,Shakila Mangunsong,SI013,Ethical Hacking,4,0100000029,"Ir. Satya Suartini, S.T., M.Eng.",0853-4518-4894
202000445,Balangga Puspasari,SI014,Digital Forensics,2,0100000043,"Dr. Usyi Uyainah, S.T., M.T.",0852-3678-5082
202000792,Okta Saragih,SI015,Reinforcement Learning,3,0100000014,"Raden Palastri, S.Kom., M.MSI",0813-1946-7232
202000516,Maras Winarsih,SI056,Machine Learning,2,0100000025,"Zalindra Mandasari, S.Kom., M.T.",0813-5909-4798
202000217,Satya Mahendra,SI069,DevOps Engineering,2,0100000031,"Langgeng Sinaga, M.Kom., Ph.D.",0821-1217-2715
202000381,Jayeng Jailani,SI043,Manajemen Pengetahuan,3,0100000034,"Lantar Samosir, S.Kom., M.T.",0822-1913-8000
202000564,Hesti Waluyo,SI071,Robotika Dasar,2,0100000005,"Yessi Hariyah, S.Si., M.Cs.",0852-3149-8643
202000084,Sari Mayasari,SI094,Cloud Computing,4,0100000015,"Dr. Warsita Ramadan, S.Kom., M.T.",0858-4808-3136
202000603,Juli Zulaika,SI041,Quantum Computing Intro,4,0100000044,"Prof. Dr. Rosman Utama, M.Kom., Ph.D.",0812-2535-5449
202000583,Padmi Widodo,SI096,Natural Language Processing,3,0100000033,"Dr. Marwata Wijayanti, S.T., M.Eng.",0823-6588-0434
202000475,Ganjaran Puspasari,SI089,Jaringan Syaraf Tiruan,3,0100000045,"Dewi Wastuti, S.Kom., M.MSI",0851-1847-2304
202000997,Nasab Hidayat,SI061,Sistem Pakar,3,0100000023,"Prof. Dr. Prasetyo Sirait, S.Kom., M.MSI",0852-9497-5679
202000172,Latika Pratiwi,SI091,Rekayasa Perangkat Lunak,2,0100000028,"Dr. Samsul Hutapea, S.Kom., M.MSI",0853-8355-2312
202000708,Kadir Maulana,SI013,Ethical Hacking,4,0100000029,"Ir. Satya Suartini, S.T., M.Eng.",0857-1396-6055
202000391,Ana Kurniawan,SI072,Big Data Analytics,2,0100000015,"Dr. Warsita Ramadan, S.Kom., M.T.",0812-8261-9906
202000530,Dinda Tarihoran,SI006,Pemrograman Web,2,0100000048,"Prof. Dr. Violet Farida, Ph.D.",0853-3268-4245
202000726,Eva Sihombing,SI007,Algoritma Genetika,4,0100000005,"Yessi Hariyah, S.Si., M.Cs.",0856-5870-2070
202000769,Tami Laksmiwati,SI099,Reinforcement Learning,4,0100000025,"Zalindra Mandasari, S.Kom., M.T.",0856-1119-2692
202000348,Tantri Dongoran,SI031,Metodologi Agile,3,0100000024,"Hardi Mandasari, S.Kom., M.Kom.",0823-8078-3613
202000491,Banawa Marbun,SI069,DevOps Engineering,2,0100000031,"Langgeng Sinaga, M.Kom., Ph.D.",0812-7535-4083
202000784,Edison Pratiwi,SI090,Sistem Pakar,2,0100000011,"Dr. Bakianto Pangestu, S.Kom., M.Kom.",0857-8293-1027
202000619,Sari Anggraini,SI028,Software Testing,4,0100000002,"Bakidin Thamrin, S.Kom., M.Kom.",0811-8021-4427
202000069,Mutia Haryanto,SI071,Robotika Dasar,2,0100000005,"Yessi Hariyah, S.Si., M.Cs.",0852-3467-0656
202000966,Patricia Ardianto,SI020,Sistem Terdistribusi,4,0100000045,"Dewi Wastuti, S.Kom., M.MSI",0812-6743-3800
202000492,Luwes Riyanti,SI023,Keamanan Informasi,4,0100000002,"Bakidin Thamrin, S.Kom., M.Kom.",0853-6631-7797
202000283,Kasim Mulyani,SI043,Manajemen Pengetahuan,3,0100000034,"Lantar Samosir, S.Kom., M.T.",0822-4089-2687
202000985,Jaya Pertiwi,SI040,Logika Fuzzy,4,0100000018,"Ir. Nasab Hardiansyah, S.Si., M.Cs.",0856-0753-9989
202000888,Galiono Utama,SI007,Algoritma Genetika,4,0100000005,"Yessi Hariyah, S.Si., M.Cs.",0823-7852-9456
202000674,Estiono Gunawan,SI013,Ethical Hacking,4,0100000029,"Ir. Satya Suartini, S.T., M.Eng.",0813-5621-6893
202000527,Tira Namaga,SI018,Algoritma dan Pemrograman,4,0100000031,"Langgeng Sinaga, M.Kom., Ph.D.",0851-5061-8091
202000173,Elisa Sihotang,SI093,Jaringan Komputer,4,0100000049,"Bagiya Mahendra, S.Kom., M.Kom.",0822-3292-1277
202000773,Kalim Pertiwi,SI062,ERP Systems,2,0100000009,"Vinsen Firgantoro, S.Kom., M.MSI",0856-6271-2863
202000167,Digdaya Purnawati,SI001,Pengolahan Citra Digital,2,0100000004,"Dr. Syahrini Natsir, S.Kom., M.Kom.",0858-3885-1606
202000056,Syahrini Haryanti,SI023,Keamanan Informasi,4,0100000002,"Bakidin Thamrin, S.Kom., M.Kom.",0853-0443-6995
202000565,Viktor Sinaga,SI028,Software Testing,4,0100000002,"Bakidin Thamrin, S.Kom., M.Kom.",0811-0981-8063
202000630,Juli Hardiansyah,SI038,Sistem Informasi Manajemen,2,0100000038,"Nardi Hassanah, S.T., M.Eng.",0813-7358-5730
202000550,Vino Puspasari,SI017,Struktur Data,4,0100000009,"Vinsen Firgantoro, S.Kom., M.MSI",0821-8655-7790
202000641,Lasmanto Farida,SI030,Business Intelligence,2,0100000040,"Ir. Paris Fujiati, S.T., M.T.",0823-8650-9480
202000139,Jamil Hutagalung,SI085,Semantic Web,3,0100000045,"Dewi Wastuti, S.Kom., M.MSI",0851-1796-4053
202000969,Eja Pudjiastuti,SI020,Sistem Terdistribusi,4,0100000045,"Dewi Wastuti, S.Kom., M.MSI",0823-5084-2891
202000061,Sabri Padmasari,SI033,Internet of Things (IoT),4,0100000026,"Dr. Oman Maryati, S.T., M.T.",0821-2870-8317
202000091,Darmana Tarihoran,SI036,Pengembangan Aplikasi Mobile,2,0100000043,"Dr. Usyi Uyainah, S.T., M.T.",0811-0842-7109
202000286,Cengkir Prakasa,SI063,Computer Vision,4,0100000028,"Dr. Samsul Hutapea, S.Kom., M.MSI",0811-8668-8263
202000286,Cengkir Prakasa,SI084,Logika Fuzzy,4,0100000039,"Bakiadi Thamrin, S.Kom., M.Kom.",0811-8668-8263
202000217,Satya Mahendra,SI094,Cloud Computing,4,0100000015,"Dr. Warsita Ramadan, S.Kom., M.T.",0821-1217-2715
202000135,Harjasa Nasyiah,SI096,Natural Language Processing,3,0100000033,"Dr. Marwata Wijayanti, S.T., M.Eng.",0857-4965-1370
202000766,Niyaga Jailani,SI015,Reinforcement Learning,3,0100000014,"Raden Palastri, S.Kom., M.MSI",0821-8525-8001
202000068,Widya Anggraini,SI054,Data Warehouse,4,0100000029,"Ir. Satya Suartini, S.T., M.Eng.",0811-5466-8893
202000998,Muhammad Permadi,SI047,Cyber Security,2,0100000011,"Dr. Bakianto Pangestu, S.Kom., M.Kom.",0813-2877-7251
202000592,Jaeman Iswahyudi,SI078,Cloud Computing,2,0100000007,"Rina Najmudin, M.Kom., Ph.D.",0856-4284-3479
202000728,Aswani Halim,SI026,Sinyal Digital,2,0100000050,"Dr. Cahyanto Prakasa, S.Kom., M.T.",0857-7954-5381
202000718,Saiful Novitasari,SI002,Information Retrieval,3,0100000039,"Bakiadi Thamrin, S.Kom., M.Kom.",0821-1780-7823
202000690,Olga Januar,SI017,Struktur Data,4,0100000009,"Vinsen Firgantoro, S.Kom., M.MSI",0813-9826-6570
202000754,Cahyanto Iswahyudi,SI081,Cyber Security,3,0100000012,"Dr. Bakda Sihotang, S.T., M.Eng.",0858-5654-4209
202000753,Gaduh Kusmawati,SI002,Information Retrieval,3,0100000039,"Bakiadi Thamrin, S.Kom., M.Kom.",0811-5807-7879
202000131,Safina Januar,SI005,Komputasi Serverless,4,0100000019,"Talia Sitompul, S.Kom., M.T.",0858-2145-6232
202000650,Gambira Rajasa,SI027,Penjaminan Mutu Software,3,0100000013,"Lukman Mulyani, S.T., M.Eng.",0853-8899-2107
202000052,Cahyadi Prabowo,SI036,Pengembangan Aplikasi Mobile,2,0100000043,"Dr. Usyi Uyainah, S.T., M.T.",0812-6934-0608
202000713,Among Tamba,SI020,Sistem Terdistribusi,4,0100000045,"Dewi Wastuti, S.Kom., M.MSI",0858-0849-5880
202000225,Galak Prakasa,SI017,Struktur Data,4,0100000009,"Vinsen Firgantoro, S.Kom., M.MSI",0812-4384-2498
202000134,Jamal Nababan,SI092,Digital Marketing,4,0100000031,"Langgeng Sinaga, M.Kom., Ph.D.",0823-1604-8175
202000450,Wakiman Kuswandari,SI064,Smart City,2,0100000010,"Dr. Langgeng Pangestu, S.Kom., M.Kom.",0813-4140-6029
